train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
663318,VS PINK⚡️SHERPA BLANKET,1,Home/Bedding/Blankets & Throws,,66.0,0,"FULL SIZE ⚡️VICTORIA SECRET PINK⚡️ PRICES ARE FIRM PLEASE REMEMBER THERE ARE FEES NOW I do not respond to lowballing , ""lowest?"", or available? Listings will be marked as SOLD if not available. PLEASE DO NOT ASK FOR FREE SHIPPING BUNDLES DO NOT CHANGE PRICES. My prices are firm. Most items are NWT and everything is listed below retail. I am in AZ time zone THANKS FOR READING! Happy shopping ❤️"
192283,Giorgio Armani Luminous Silk Compact,3,Beauty/Makeup/Face,Georgio Armani,34.0,0,Used condition 90% remaining FULL SIZE No box etc Price is F I R M ‼️ Bundle to save $ Questions about lower price will be ignored ✨READ BIO✨ ❌. NO. FREE. SHIPPING. ❌
1184803,Tarte 12 hour blush,2,Beauty/Makeup/Face,Tarte,8.0,1,Brand new blush Color Paaarty
1222273,Reserved Sarah Only,1,Home/Home Décor/Candles & Holders,Bath & Body Works,41.0,0,Home Sweet Caramel Comfort Buttercream Mint See pictures for scent description
350040,MUFE foundation; Medium Beige,2,Beauty/Makeup/Face,,20.0,1,Make Up For Ever Color 155 = R370 Used no more than 5 X No box - but does have foundation cap /top
1223778,Merona strappy block sandal heels,1,Women/Shoes/Sandals,Merona,20.0,0,Brand new with box Merona strap heels. They have a block heel about 3 inches high. Buckle closure around the ankle. Size 6.5.
1177386,My little pony rainbow dash scooTaloo,3,Kids/Toys/Dolls & Accessories,My Little Pony,7.0,0,Price and shipping is firm! This comes up to my little ponies. The orange one is from 2008 by hasbro. Blue one is from 2010 by Hasbro that one is Rainbow Dash. They have both been used and played with. Sold as is.My little pony scooTaloo rainbow dash
187443,Kendra Scott Everly-Teal Agate,1,Women/Jewelry/Necklaces,Kendra Scott,105.0,1,KS Everly with beautiful teal agate stone set in gold. Comes with dust bag.
428825,Victoria's Secret PINK logo boyshorts,1,Women/Underwear/Panties,PINK,36.0,0,Brand new in packaging! This is a listing for build you own bundle! Please message me which ones you want by letting me know which number! 1 for [rm] shipped 2 for [rm] shipped 3 for $ 22 shipped 4 for [rm] shipped 5 for [rm] shipped Please please please ask any questions before purchasing! I usually try to ship out the following business day! Happy shopping:)
431271,VINTAGE AP MAGAZINES + ALT 2017 MAG,2,Other/Magazines/Lifestyle & Cultures,,13.0,0,"I'm really trying to get rid of all of these. They're really old, but in good condition. If they don't sell I'll probably just throw them away. ***All of them are [rm] ALL *** If you have any questions feel free to send me a message. and if you like this item, make sure to check out my other listings."
1390781,NARS contour and blush palette AUTHENTIC,1,Beauty/Makeup/Makeup Palettes,Nars,41.0,0,Brand New and Authentic 100% retails [rm]
351895,Lounge Underwear Bikini Set White,1,Women/Underwear/Panties,,18.0,0,The set are different sizes for people with big breasts and a small waist Panties: S Bra: M
598571,Distressed Jeans,1,"Women/Jeans/Slim, Skinny",Cato,10.0,1,"Dark washed denim with small distressed detailing. These are a size 14. I never wore them, tags are still attached. These came pre distressed but I actually distress my own jeans, so if you would like a more rugged look, I can distress the jeans for an extra 3 dollars. Contact me for photos of my work & questions."
19313,Morphe 35F,1,Beauty/Makeup/Makeup Palettes,,26.0,0,Beautiful shimmer and matte colors Highly pigmented One of my best sellers!!! Ships withing one day !! Check my rating I'm sure you will be 100% satisfied with item and shipping !!
1240703,New Vans suede Sk8-hi moc Shoes Women 7,1,Women/Shoes/Fashion Sneakers,VANS,38.0,0,New Vans suede Sk8-hi moc Shoes Women Size 7M Brand new in box Authentic Women size 7M Fast shipping ‼️price firm‼️ Fringe trim provides an on-trend update to a standout high-top sneaker shaped from lush suede and set on a sturdy rubber sole. Lace-up style. Leather upper/textile lining/rubber sole. By Vans; imported. BP. Shoes.
165335,STRAPPY KNIT T-SHIRT,2,Women/Tops & Blouses/Blouse,Hollister Co.,12.0,0,Color: Heather Burgundy
761347,Adidas sweats,2,Women/Athletic Apparel/Tracksuits & Sweats,Adidas,24.0,0,Have not worn. Did not fit me.
914910,Samsung galaxy note 4 with otter box,2,Electronics/Cell Phones & Accessories/Cell Phones & Smartphones,Samsung,184.0,0,"Practically new, flawless phone. This listing includes the Samsung galaxy note 4, lithium ion battery, wall charger, USB cable, S pen, and defender gray/white case."
118333,Case for IPad 2/3/4 dual layer New,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",,15.0,1,Pepkoo Ipad Silicone Plastic Protective Dual Layer Shock Absorbing Kid-proof Case Built in Stand Designed for the Apple Ipad + Ipad 2/3/4 Color Blue/black Please note this item was open for quality assurance and pics.
1073555,children's movie bundle,2,Electronics/Media/DVD,,10.0,1,"movie bundle includes; Planet 51, The Ant bully, SpongeBob Squarepants Home Sweet Pineapple, and Diary of a Wimpy Kid"
1431379,LuLaRoe XS purple perfect T,2,Women/Athletic Apparel/Shirts & Tops,,32.0,0,EUC - worn once and washed per LLR standards Super soft material!
886269,Revolt blue jeans,2,Women/Jeans/Boot Cut,Revolt,18.0,0,"Nwot Revolt blue jeans Size 13 Bell bottom Flare Check out my closet, EVERYTHING MUST GO! ⭐️Offers are welcome, but please no low balling! ⭐️Fast shipping, Mon-Saturday ⭐️Bundle items and Save! ⭐️Interested in 3 or more items? Ask me to bundle and receive 25% off All items are posted on others, please ask availability prior to buying ⭐Follow me for new items added often"
1318565,Lash Flare,1,Beauty/Makeup/Eyes,,4.0,1,One pair New Multiple uses 100% human hair
261187,Alice + Olivia Haber leather T back tank,3,"Women/Tops & Blouses/Tank, Cami",Alice + Olivia,54.0,0,"Go from day to night in style with the Alice + Olivia haber leather-trimmed burnout-effect chiffon top, featuring lined, loose fit, partially lined. Cut for a loose fit. Buttery soft lambskin leather in back with zipper and hook closure at top. No trades"
327039,Dance costume,3,Sports & Outdoors/Exercise/Dance/Ballet,,10.0,0,I need to sell ASAP a bunch of my stuff because I am moving!
584203,Steve Madden Silk Slides,2,Women/Shoes/Sandals,,36.0,0,Brand new without tag and box. I have 7 & 8. Let me know what size you want
345222,Cars movie soft vehicles,3,Kids/Toys/Baby & Toddler Toys,Disney Pixar Cars,14.0,0,5 in the set
738070,YSL touché éclat,3,Beauty/Makeup/Face,Yves Saint Laurent,23.0,1,"Bought July from Paris, used no more than five times. 3.5"
791637,Nike Pro Hypercool training leggings,3,"Women/Athletic Apparel/Pants, Tights, Leggings",Nike,19.0,0,Slick capris with triangular knit mesh panel. Like new.
338491,Nike Shox Men's Size 12,4,Men/Shoes/Athletic,Nike,18.0,0,Cleaning out our closet and figured these shoes still had some life left in them. Mens Size 12 Nike Shox Workout Lifting Sports Athletic
600506,Black Lululemon Legging,1,"Women/Athletic Apparel/Pants, Tights, Leggings",lululemon athletica,74.0,0,Black size 2 held in lulu leggings they were originally 118$ and have never been worn
46826,Balmain Slim-Fit Distressed Biker Jeans,1,"Men/Jeans/Slim, Skinny",Balmain,96.0,0,"Sizes Available 32 - 38 BRAND NEW & COMES WITH TAGS Light-blue denim Belt loops, front patch pocket, two front slash pockets, two front zipped pockets, two back zipped pockets, ribbed panels, distressed Hook, button and zip fastening 100% cotton Hand wash or dry clean Made in Japan"
1353839,SHIPS Free Dirty Sprite Dad Hat NWT,1,Men/Men's Accessories/Hats,,16.0,1,"Adjustable Strapback Dad Hat with tuck pocket -cotton -new with tag -ships next business day -unisex Price is Firm firm firm DONT ASK!. Unif These compare with Ovo, Brandy Melville, Pizza Slime, North face, adidas, yezzus, Drake, Nike, Victoria's Secret, Kendrick Lamar, puma, vintage, urban outfitters and other urban wear"
824487,NWT Size 10 genuine suede fur tall boot,1,Women/Shoes/Boots,,30.0,0,"Brand new in box. 100% genuine suede leather upper with real fur lining. 10"" shafts mid calf tall boot. Super comfy and warm. Made by the same manufacture as bearpaw. Super nice quality featuring durable rubber sole. Available sizes: US women's size 5/6/7/8/9/10/11 Available colors: black/chocolate/chestnut (hickory)/gray Fitment guide: runs small, suggested to order a size up. Please comment to ask for the size and color you need. ***Price is firm. (Closing out items. Selling below manufacturing cost.)"
1439540,Rae Dunn Cat Bowl w/fish bowl,1,Other/Pet Supplies/Others,,12.0,0,Brand new condition
533941,Bundle on hold,3,Kids/Boys (4+)/Top & T-shirts,,16.0,0,This is already bought. 5 shirts
791172,Fashion Web Romper,2,"Women/Dresses/Above Knee, Mini",,12.0,0,"Fashion Web Romper Super cute colors! Neon pink, navy blue, cream Tried on, but still has tags! Price 100% firm No free shipping TAGS: Romper Forever 21 Charlotte Russe Rue 21 Cute Pretty Sweet Summer New Color Flowy Brandy VS Simple Outfit Spring Tumblr PINK Kylie Rad"
802693,Kate Spade Planner 2017 inserts,1,Women/Women's Accessories/Wallets,Kate Spade,20.0,1,"This is a complete Kate Spade Planner insert 2017 set. I use the planners as wallets, so have no use for the inserts. I have three sets, all the same, all new, which why you will see three listings. This listing is for one set. Thank you! Let me know if you have any questions."
583547,NWT Aztec Waterfall Sweater Cardigan. L,1,Women/Sweaters/Cardigan,,34.0,0,"Aztec Print and Bright colored open cardigan. Features a waterfall drape in the front. It's a little big on me for a Large, and I just don't like the fit enough to keep it. When I received it, I accidentally cut into the fabric of the sweater, but I have sewed it so you can barely notice. (last picture). This is brand NEW with tags, and has only been tried on. I purchased this from an online boutique for a retail price of [rm]. Size: Large (OversizeD FIT!!) Color Pictured: Cream with Black, Turquoise and Magenta Material: 75% Acrylic / 25% Mohair Brand: Listicle"
829312,PJ set,2,Women/Tops & Blouses/T-Shirts,,12.0,1,Matching shirt and shorts pajama set. Size xs. Extremely comfy and soft
321999,VS PINK THONG MIST PERFUME BUNDLE NEW,1,Women/Underwear/G-Strings & Thongs,Victoria's Secret,30.0,1,You'll receive the following: All BRAND NEW GET THEM BEFORE CHRISTMAS !! [rm] DOLLARS EACH WILL NOT SEPARATE 1. Pink nation hair band retails [rm] 2. Kabuki brush retails [rm] 3. PINK logo thong size small retails [rm] 4. One size white socks retails [rm] 5. Coconut sea splash fragance mist 7 ml .23 fl oz retails [rm] 6. Exotic fragance mist 75 ml 2.5 oz CHECK OUT MY STORE OVER 5000 ITEMS AVAILABLE!!! BonitaBella
940178,Leopard Nike Roshe,1,Women/Shoes/Athletic,Nike,91.0,0,Brand new Size 10 women's Doesn't come with a box but still has tags on them
508946,Led spinner 2.0,1,Kids/Toys/Games,,10.0,1,This is the newest model of spinner Press the button to turn on and off the lights 3 modes of lightings Press it 3 times for 3 different way to flash led Brand New This model is better than all the models out there Saves u battery and whenever u r ready to use just press all three buttons
529639,High low teal prom party dress size 9,2,"Women/Dresses/Above Knee, Mini",Speechless,30.0,1,"Size 9 Tags are long gone but Never been worn Perfect for any occasion Dance party cocktail prom ball dinner Let me know if you have any questions As always, prices are negotiable"
331459,Simply southern,2,Women/Tops & Blouses/T-Shirts,Simply Southern,16.0,0,Size small! Barely been worn just out grew the shirt
1415122,Gone girl by Gillian Flynn,3,Other/Books/Literature & Fiction,,6.0,1,"Book turned into a hot movie Gone girl by Gillian fLynn No front cover, no bent pages, just a little wear and tear on the outside"
108126,Pink Bralettes bundles for Heinricy,1,Women/Underwear/Bras,PINK,68.0,1,all size M1 (36a-36b)
631615,Tory Burch Ivy Cross-body Bag in Bark,1,Women/Women's Handbags/Messenger & Crossbody,Tory Burch,249.0,1,"Brand new with tag and dust bag. Color Bark with gold hardware. Holds a 7"" tablet, a continental wallet, sunglasses, a bracelet, an iPhone 6/7 Plus and a lip color Pebbled Leather. Zipper closure. Adjustable strap with 23.31"" (58.5 cm) drop 2 exterior pocket 2 interior slit pockets, 1 zipper pocket Size 9x7x2.2"""
1404771,BBW Sweet Berries & Cream Hand Soaps,1,Beauty/Bath & Body/Bath,Bath & Body Works,16.0,0,Brand new never used Bath & Body Works Sweet Berries & Cream deep cleansing hand soaps. You will receive four full size soaps. Smells amazing! Non smoking home. Only ship in US. Please ask if you have any questions! Thank you! ~Sorry no holds or free shipping~ ~Ask about bundling to save on shipping!~
636598,Blue and cream stripe flats,1,Women/Shoes/Flats,American Eagle,20.0,0,Size 12W dark blue and cream stripe flats. Brand new with tags. Size 12W.
964145,It works! Hair Skin Nails,1,Beauty/Hair Care/Hair & Scalp Treatments,,28.0,1,"Hair, Skin, Nail vitamins. Brand New.. Price is firm. Shipping included"
1310348,Black utility jacket,4,Women/Athletic Apparel/Jackets,FOREVER 21,9.0,0,Very thin & great for summer! I grew out of it. (Not F21. Similar to style though.)
1282437,Versace Sweater,1,Men/Sweaters/Crewneck,Versace,44.0,0,Brand New Versace Sweater Size S
640074,Royal blue athletic leggings,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,24.0,0,90DegreesbyReflex Mesh panels on sides for body contouring and slimming effect Retails for [rm] Small ( fits medium as well) Price is firm
1459028,Purple scrub top,3,Other/Daily & Travel items/Health Care,Dickies,7.0,1,Used/Great Condition Brand: Dickies Size: Large (but fits more like a medium)
1407445,White House Black Market long sweater M,2,Women/Sweaters/Cardigan,White House Black Market,25.0,0,"Women's White House Black Market long length open front tie waist cable knit cardigan sweater in excellent used condition. Brand: White House Black Market Size: Medium Fabric: 85% Acrylic, 15% Wool Color: Ivory Measurements: 22"" flat across the front of the chest, 45"" length from shoulder to hem"
164625,VS PINK COCONUT WATERS BODY MIST,1,Beauty/Fragrance/Women,Victoria's Secret,12.0,0,Nwt! Coconut waters Victoria's Secret PINK collection. Full size item
557845,Forever 21 dress size small,3,"Women/Dresses/Above Knee, Mini",FOREVER 21,10.0,0,Forever 21 dress size small great condition no flaws
744285,Lululemon Bra Sz 4,2,Women/Athletic Apparel/Sports Bras,lululemon athletica,17.0,0,Like new! Just purchased a few months ago at the Lululemon warehouse sale. Super comfy-- worn once
1410057,New Fancy Faux Fur Coat,1,Women/Coats & Jackets/Other,,21.0,0,New miss London brown faux fur coat. Size large. Pockets for hands. Very warm and cozy. Make a statement with this fun piece. Hook closures. I can combine shipping with any other item.
925197,Lularoe TC leggings- cute apples,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,44.0,0,No description yet
590357,Simply Be Plus size red top 1X-2X,3,Women/Tops & Blouses/Knit Top,,12.0,1,"Simply Be red knit long sleeve top with square neck. Worn once, no stains or flaws."
791019,Undead nightmare,3,Electronics/Video Games & Consoles/Games,Sony,10.0,0,Red dead redemption undead nightmare for PS3 cHeck out my other games!
429826,Vintage Goldtone Jewelry Bundle,3,Vintage & Collectibles/Jewelry/Brooch,,17.0,0,7 piece jewelry bundle - necklace - clip on earrings - 5 pins/brooches
1254918,Scentsy rub & smell Stickers,1,Home/Home Décor/Home Fragrance,Scentsy,10.0,1,"Brand new, not opened, includes 8 sheets. Includes: Pacific daydream County Plum Blue Raspberry Ice Pear Blossom and cucumber Cherished World traveler Strawberry Swirl Pink tulips"
1147409,TNF Bolearis Laptop Backpack,1,"Men/Men's Accessories/Backpacks, Bags & Briefcases",The North Face,84.0,0,"The North Face Borealis men's Laptop Backpack New with tags TNF BLACK color Padded, fleece-lined 15"" laptop sleeve in main compartment protects laptop from bumps and falls The men-specific FlexVent™ suspension system boasts custom injection-molded shoulder straps, a padded mesh back panel with a spine channel that’s specifically shaped for an ergonomic fit and a wicking lumbar panel for maximum support and ventilation Front stash pocket with stretch side panels for additional volume Secondary compartment has internal organization with a fleece-lined media pocket, secure zippered pocket and elastic webbing for cord management Reflective bike-light loop, reflective water bottle tabs and reflective shoulder strap webbing create 360 degrees of reflectivity External fleece-lined pocket for sunglasses or electronics Two water bottle pockets made with stretch mesh offer ability to conceal contents Side compression straps offer ability to adjust load PRICE IS FIRM"
1329387,Bob Marley Glass Water Pipe Mini Bong,1,Vintage & Collectibles/Collectibles/Glass,,17.0,1,"New 5.5"" Unique Hand Blown water Mini Pipe Comes with free Screens Back Side Carbuerator Fast Discreet Shipping Please Feel Free To Ask Any Questions Contact us 4 bundles and save money Please contact Smoknfly if you have any questions Follow us to get New Deals Everyday #GlassPipe #GlassHandPipe #Singlebowlpipe #GlassPipe #GlassPipes #Tobaccopipes #TobaccoPipe #SpoonPipe #SpoonPipes"
828357,Nike DriFit Women's Top Medium NWOT,2,Women/Athletic Apparel/Shirts & Tops,Nike,10.0,0,In mint condition Smoke and pet free home
1118647,LuLaRoe TC Tall Curvy rose floral,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,34.0,0,Brand new (did not come with tags) tall and curvy blue leggings with beige and red roses. Shipping includes insurance! If you'd prefer I can send without insurance which would be [rm]
203903,Red memory foam bathmat,3,Home/Bath/Bathroom Accessories,,10.0,0,"Good condition memory foam bath mat in red, textured."
636974,Lilly Pulitzer green blue floral Tshirt,3,Women/Tops & Blouses/Blouse,Lilly Pulitzer,14.0,0,"Beautiful Lilly Pulitzer green & blue floral Tshirt, size medium, stretchy and soft and really a comfy cute shirt! Worn and washed once only ever. From a smoke free and pet free home."
957005,Lace Bra FREE SHIPPING,1,Women/Tops & Blouses/Other,Vintage,20.0,1,Beautiful black lace Bra size S #lacebra #fashion #newwithtags #newitems #greatprice #blackitems #black #lace #bra #bralete
501157,HTC Desire 626 Incipio DualPro Case✨Aqua,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",Incipio,10.0,1,"•• Incipio DualPro Case Case For HTC Desire 626 , Comes in Aqua / Gray Colors, Brand New! • Innovative hybrid design: Two layers of defense for excellent drop protection while remaining thin and easy to hold. • Shock absorbing TPE inner core that won't stretch or tear. • Lightweight, rigid Plextonium polycarbonate outer shell shields against scratches and provides impact protection. HTC Desire 626 Incipio DualPro Case✨Aqua"
624407,Holly's Bundle Mint Blouse/2B Pallazzos,2,Women/Tops & Blouses/T-Shirts,,21.0,0,Pimatee New no tags Mint like color Bat sleeve Boat trimmed neckline Front graphic & statement Arrows bling rhinestones LIFE IS ALL ABOUT FINDING FOLKS WHO ARE YOUR KIND OF CRAZY Size medium Pit to pit measures 19 inches Length from shoulders measures 23 inches 50% rayon 40% cotton 10% soybean Made in China 2B Together Excellent used condition Raw hem hence price! Women's palazzos Size small Waist band that stretches Waist measures 26 stretches up to 32 or more Inseam 32 Raw hem has been cut down length is 32 95% polyester 5% spandex Made in Los Angeles USA
402819,Carter Dress,2,Kids/Girls 2T-5T/Dresses,Carter's,9.0,0,No description yet
1399830,Pink & Purple Crystal Statement Ring++,2,Women/Jewelry/Rings,,11.0,1,"Custom bundle -Fab statement ring with gorgeous complimenting pink and purple shades - size 6 + -0.5oz mini | new and sealed | Glam Glow ThirstyCleanse Daily Hydrating Cleanser ""Mud to foam"" formula"
1052948,JANAB ONLY!/KAT,1,Beauty/Makeup/Makeup Palettes,Kat Von D,32.0,1,Alchemist palete New inbox Unused
1114035,Jordan Toddler Sneaker,3,Kids/Girls (4+)/Shoes,,14.0,0,No description yet
807243,Pink aeropostale sweats,2,Women/Athletic Apparel/Tracksuits & Sweats,Aeropostale,12.0,0,Pink aeropostale sweats size xl
136335,Victoria Secret Lingerie Nightie S/M,3,Women/Other/Other,Victoria's Secret,7.0,0,"Victoria Secret NightGown Lingerie. Pink, ruffles. Cute and comfy! Adjustable Straps. Fits Small/Medium. Smoke and Pet free. Bundle and save!"
728997,Billabong racerback tank,3,"Women/Tops & Blouses/Tank, Cami",Billabong,12.0,0,Gently used Billabong racerback tank. Size L
285403,American eagle ombré shirt,1,Women/Tops & Blouses/T-Shirts,American Eagle,21.0,0,New fits a small
757116,K-Cups Pods New England coffee,1,Home/Kitchen & Dining/Coffee & Tea Accessories,Keurig,28.0,0,"5 boxes of K-Cup pods New England coffee include: * 2 boxes New England coffee ""Colombian Supremo"" Medium Roasted coffee-colombia's best. 12 K-Cup pods each box. Best by Oct 25 2018 * 2 boxes of K-Cup pods New England coffee ""Hazelnut Creme"" artificially flavored coffee. 12 K-Cups pods each box. Best buy Oct 17 2018 * 1 box of K-Cup pods ""New England Donut Shop Blend"" Light roasted coffee-smooth and delicious. 12 K-Cups pods a box Best by Aug 20 2017 K-Cup Pods For use in all Keurig K-Cup brewers FAST SHIPPING When I send package I need to open one box because is not fix in the box, let me know which one do you want to open, thannks"
612044,Plus size bikini size 12/14,1,Women/Swimwear/Two-Piece,,26.0,0,"High waisted bikini size 12/14 it's a little roomier for a 12 but a snug 14 depending on body type, brand new with sanitation strip bra has underwire for support."
1341599,NWT metallic gold puma,1,Women/Shoes/Fashion Sneakers,PUMA,75.0,0,"Brand new no box lid,price is firm!!The PUMA makes a colorful comeback with premium swagger. Ready to turn heads this holiday season, this basketball classic rocks a glossy patent leather upper and a transparent striped Formstrip. Pair it off with jeans or shorts with a matching tee. Patent leather Padded collar and tongue Lace-up closure Cushioned insole Durable rubber outsole"
933326,Youth med adidas hoodie,3,Kids/Boys (4+)/Top & T-shirts,,9.0,0,Front pocket has a spot on top to thread head phones through. Other than the snag as picture in#3. Its in great condition.
498449,Shopping is my cardio crop top,3,"Women/Tops & Blouses/Tank, Cami",Wet Seal,7.0,0,Size small.
50343,The brown gal clear brow gel,1,Beauty/Makeup/Eyes,,14.0,0,Clear brow gel that holds the shape of your brows perfectly the brow gal eyebrow gel works with pencils or powders to seal up and protect brows for anyone too cool to fuss and too busy to reapply. Go swimming at the beach or do hot yoga without the worry of your brows coming unhinged.
1422611,Shopkins,1,Kids/Girls (4+)/Tops & T-Shirts,,5.0,1,Brand new long sleeve girls shirt size 10-12
1338636,3t lot stretchy pants with soft shirts,3,Kids/Girls 2T-5T/Tops & T-Shirts,,26.0,0,Pants are tractor brand and Ticket and Tate soft and stretchy. Shirts are splendid brand. All soft and comfortable. Size 3t
1309864,ZELLA PANTS,3,"Women/Athletic Apparel/Pants, Tights, Leggings",Zella,24.0,0,"Bell bottom Logo is patchy but other than that perfect condition No rips, tears, or stains"
180030,Rae Dunn 'Grandma' Mug,1,Home/Kitchen & Dining/Coffee & Tea Accessories,Rae Dunn,18.0,0,New. Rae Dunn 'Grandma' Mug. Rae Dunn's items always have imperfections. Good gift for this coming Mother's Day and etc..Will pack with care. Sold as is.
717777,Wet N Wild Eyeshadow Palette Lot,2,Beauty/Makeup/Eyes,Wet n Wild,8.0,1,New unused eyeshadows. One color is chipped
67803,Abercrombie Wolf Fur Zip Up Coat,2,Men/Sweats & Hoodies/Other,Abercrombie & Fitch,36.0,0,ACTUAL SIZE IS YOUTH Xl Worn once
1384806,Sterling silver 24 inch necklace. Cheap!,1,Men/Men's Accessories/Other,Kay Jewelers,11.0,1,925 REAL SILVER CHAIN. THIS PIC DON'T SHOW JUSTICE TO IT'S SPARKLING BEAUTY
784129,Nike Superfly IV,4,Sports & Outdoors/Footwear/Cleats,Nike,26.0,0,"Nike Superfly IV, in fair condition. Needs new laces since the old ones broke. Nike sign on bottom is completely worn off. Size 7 US men Only serious offers please!"
1001062,Smart watch,1,Electronics/Cell Phones & Accessories/Cell Phones & Smartphones,,18.0,1,Fast shipping
1052500,x5 Glamour 3D Lashes,1,Beauty/Makeup/Eyes,,10.0,1,"✈️✨FREE Shipping!✈️✨ These are soft, 3D Glamorous False Lashes. They are made with a thick band for durability and are comfortable to wear. The lashes are reusable up to 10 times or more if properly taken care of. If you love voluminous lashes, these are perfect for you! Add large tube of DUO glue for [rm]. Black or clear glue available. ***NO HOLDS*** Will discount for bundles!! Just let me know by commenting below. :) GUARANTEED: ✅Excellent Customer Service ✅FREE Shipping ✅⚡️FAST Shipping!"
1167620,Lularoe one size and s/m,3,Women/Jeans/Leggings,LuLaRoe,25.0,1,Mommy and me set one size and small medium!! Has some wear to them but they are still in good shape
991102,"Lipsense ""Bougainvillea"" Gloss",1,Beauty/Makeup/Lips,SeneGence,20.0,1,"Lipsense by Senegence Cosmetics. Bougainvillea Gloss New, Sealed. Free shipping!"
919519,Pandora Sparkling Heart Clasp Bangle,3,Women/Jewelry/Bracelets,PANDORA,44.0,0,Pandora Sparkling Heart Clasp Bracelet in gently worn condition. It was maybe worn two times at most. It is a size 7.
814118,Black Adidas superstar,4,Kids/Boys (4+)/Shoes,,21.0,0,Fair condition used them for work.
460422,2 Size 38B Bombshell Double Push-up Bras,1,Women/Underwear/Bras,,14.0,1,LAST SET!! Listing is for 2 bras as shown Made by Jennifer's Intimates NOT VICTORIA'S SECRETS!!!! Price firm No holds Double padded for twice the push-up support Will add 2 cup sizes Under wired Brand new with tags Baroque Lace designs
1118583,Tape measure new,1,Home/Kitchen & Dining/Kitchen Utensils & Gadgets,,4.0,1,New tape measure
503545,Cube Bundle,3,Kids/Toys/Games,,75.0,1,Thanks
1366605,10 cavity silicone pumpkin mold,1,Home/Kitchen & Dining/Kitchen Utensils & Gadgets,,7.0,0,10 cavity silicone pumpkin mold new with tags Bundle with any of my other listings and save
824002,Size 8 engagement ring,1,Women/Jewelry/Rings,,10.0,1,Size 8 Cubic Zircon Engagment Ring Jewelry Free shipping and price is negotiable. Feel free to ask for bundles.
1388339,Old Navy tank top,2,"Women/Tops & Blouses/Tank, Cami",Old Navy,10.0,1,Excellent Condition No stains Size XS White graphic
1407447,Coach black handbag,3,Women/Women's Handbags/Shoulder Bag,Coach,39.0,1,"Gently used black hobo bag. Small/medium size. No flaws, just too small for me. Has brass hardware, zipper closure with interior zipper pocket, and 2 small pockets for cell phone. Fabric has authentic coach monogram. 12""W x 9""H x 4"" D handle drop is 8"""
773885,WWE Natalya Figure Wrestling,3,Kids/Toys/Action Figures & Statues,WWE,15.0,0,Good condition Check out my closet
985178,Mini Ugly Christmas Sweaters,1,Home/Seasonal Décor/Christmas,,10.0,1,Comes as a SET
164755,Pajama pants,3,Women/Pants/Casual Pants,,5.0,1,Size lg. XL. Pajama pants cotton. Lot of 3.
484522,Prom rose gold long sleeve dress,2,Women/Dresses/Full-Length,,80.0,1,Beautiful and elegant Size 38 (M) intricate design price is negotiable comes with a belt shown in last picture!
846754,XS Americana LuLaRoe Randy,4,Women/Athletic Apparel/Shirts & Tops,LuLaRoe,31.0,0,2016 Unicorn Randy by LuLaRoe.
951869,Fossil / Relic Watch,1,Men/Men's Accessories/Watches,Relic,15.0,1,Purchased at the Fossil store. Relic brand. Originally priced around 80. Never used with tags. White strap men's watch but unisex. Comes with case.
1479797,Lululemon Wunder Under Crop Floral Print,3,"Women/Athletic Apparel/Pants, Tights, Leggings",Lululemon,46.0,0,Lighty used-worn about 3 times Size 6 Beautiful floral print Cropped length
1115370,FREE SHIP 2 Pack Wispies Lashes,1,Beauty/Makeup/Eyes,,15.0,1,New in box. 5 pairs per pack. Longer than the Demi Style Lashes. Lashes are full and soft. Band is thin and clear for easy application.  Bundle and save! Any questions please ask! Wispy Ardell false eyelashes
1386727,Girls Under Armour HeatGear,2,Kids/Girls 2T-5T/Tops & T-Shirts,,9.0,0,New without tags! Super cute.
137295,Army Fatigue size 9,2,Women/Shoes/Pumps,,18.0,1,"Green olive/Wedge, Army Fatigue size 9 women."
143717,Diamond x Evidence INTL T-Shirt (Medium),1,Men/Tops/T-shirts,Diamond Supply Co.,20.0,1,"Diamond Supply Co. x Evidence ""INTL"" T-Shirt (White) (Medium) ✨ Brand new, original packaging ✨ Thanks for stopping by !"
526165,Columbia women's pink/grey sandals,1,Women/Shoes/Sandals,Columbia,14.0,0,New with original box These are labeled a different size then they are! They fit 8.5
1410299,Toddler Bundle size 5,3,Kids/Boys 2T-5T/Tops & T-Shirts,,12.0,0,"New Route 66 Jeans, Carters sweatsuit in Great Condition"
745999,2 Pair Clear Lens Clubmaster,1,Men/Men's Accessories/Sunglasses,,13.0,1,HOT BUY! 2 Pairs for [rm] ITEM INFO - Clear Lens Glasses (2) - Clubmaster - Black/Silver Frame - Fashion Use - 100% UV Protection - Includes FREE Microfiber Bag OTHER INFO - Free Shipping: We ship within 24 hours of purchase mon-fri - Prices are firm - Bundle deals upon request
229856,Princess cadence Mini Figure,2,Kids/Toys/Action Figures & Statues,,3.0,1,"Thank you for taking time to visit my listing, I really appreciate it! All of my items are exactly as they are described, and it only includes what is shown in the description and photo."
